# SignalP-5.0	Organism: euk	Timestamp: 20220617153159
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_002069-T1	OTHER	0.000821	0.999179	
H9P43_002070-T1	OTHER	0.001168	0.998832	
H9P43_002071-T1	OTHER	0.002329	0.997671	
H9P43_002072-T1	OTHER	0.000740	0.999260	
H9P43_002073-T1	OTHER	0.000625	0.999375	
H9P43_002074-T1	SP(Sec/SPI)	0.994446	0.005554	CS pos: 19-20. TAA-QQ. Pr: 0.4156
H9P43_002075-T1	SP(Sec/SPI)	0.995444	0.004556	CS pos: 25-26. VGA-VV. Pr: 0.4731
H9P43_002076-T1	OTHER	0.004256	0.995744	
H9P43_002077-T1	OTHER	0.010134	0.989866	
H9P43_002078-T1	OTHER	0.000972	0.999028	
H9P43_002079-T1	SP(Sec/SPI)	0.950172	0.049828	CS pos: 39-40. TDA-SP. Pr: 0.7793
H9P43_002080-T1	OTHER	0.119152	0.880848	
H9P43_002081-T1	OTHER	0.034615	0.965385	
H9P43_002082-T1	OTHER	0.006441	0.993559	
H9P43_002083-T1	OTHER	0.005117	0.994883	
H9P43_002084-T1	OTHER	0.020885	0.979115	
# SignalP-5.0	Organism: euk	Timestamp: 20220617153054
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_000062-T1	OTHER	0.000663	0.999337	
H9P43_000063-T1	OTHER	0.002239	0.997761	
H9P43_000064-T1	OTHER	0.000771	0.999229	
H9P43_000065-T1	OTHER	0.004422	0.995578	
H9P43_000066-T1	OTHER	0.006338	0.993662	
H9P43_000067-T1	OTHER	0.001866	0.998134	
H9P43_000068-T1	OTHER	0.043089	0.956911	
H9P43_000069-T1	OTHER	0.010314	0.989686	
H9P43_000070-T1	OTHER	0.007683	0.992317	
H9P43_000071-T1	OTHER	0.001139	0.998861	
H9P43_000072-T1	SP(Sec/SPI)	0.599581	0.400419	CS pos: 18-19. AIG-NV. Pr: 0.2378
H9P43_000073-T1	OTHER	0.003372	0.996628	
H9P43_000074-T1	OTHER	0.000719	0.999281	
H9P43_000075-T1	OTHER	0.005209	0.994791	
H9P43_000076-T1	OTHER	0.397811	0.602189	
H9P43_000077-T1	OTHER	0.000896	0.999104	
H9P43_000078-T1	OTHER	0.000622	0.999378	
H9P43_000079-T1	OTHER	0.001472	0.998528	
H9P43_000080-T1	OTHER	0.000665	0.999335	
H9P43_000081-T1	OTHER	0.001398	0.998602	
H9P43_000082-T1	OTHER	0.001398	0.998602	
H9P43_000083-T1	OTHER	0.003686	0.996314	
H9P43_000084-T1	OTHER	0.008570	0.991430	
H9P43_000085-T1	OTHER	0.002088	0.997912	
H9P43_000086-T1	OTHER	0.000426	0.999574	
H9P43_000087-T1	OTHER	0.007429	0.992571	
H9P43_000088-T1	OTHER	0.026793	0.973207	
H9P43_000089-T1	OTHER	0.005123	0.994877	
H9P43_000090-T1	OTHER	0.000979	0.999021	
H9P43_000091-T1	OTHER	0.002571	0.997429	
H9P43_000092-T1	OTHER	0.001484	0.998516	
H9P43_000093-T1	OTHER	0.000562	0.999438	
H9P43_000094-T1	OTHER	0.024060	0.975940	
H9P43_000095-T1	OTHER	0.004245	0.995755	
H9P43_000096-T1	OTHER	0.008156	0.991844	
H9P43_000097-T1	OTHER	0.000792	0.999208	
H9P43_000098-T1	OTHER	0.000517	0.999483	
H9P43_000099-T1	OTHER	0.000660	0.999340	
H9P43_000100-T1	OTHER	0.003726	0.996274	
H9P43_000101-T1	OTHER	0.004153	0.995847	
H9P43_000102-T1	OTHER	0.000809	0.999191	
H9P43_000103-T1	OTHER	0.001573	0.998427	
H9P43_000104-T1	OTHER	0.001943	0.998057	
H9P43_000105-T1	OTHER	0.002539	0.997461	
H9P43_000106-T1	OTHER	0.000087	0.999913	
H9P43_000107-T1	OTHER	0.009687	0.990313	
H9P43_000108-T1	OTHER	0.000844	0.999156	
H9P43_000109-T1	OTHER	0.126667	0.873333	
H9P43_000110-T1	OTHER	0.002809	0.997191	
H9P43_000111-T1	OTHER	0.000902	0.999098	
H9P43_000112-T1	OTHER	0.002114	0.997886	
H9P43_000113-T1	OTHER	0.000778	0.999222	
H9P43_000114-T1	OTHER	0.020396	0.979604	
H9P43_000115-T1	OTHER	0.062651	0.937349	
H9P43_000116-T1	OTHER	0.001206	0.998794	
H9P43_000117-T1	OTHER	0.001642	0.998358	
H9P43_000118-T1	OTHER	0.014248	0.985752	
H9P43_000119-T1	OTHER	0.002899	0.997101	
H9P43_000120-T1	OTHER	0.000450	0.999550	
H9P43_000121-T1	OTHER	0.010299	0.989701	
H9P43_000122-T1	OTHER	0.004733	0.995267	
H9P43_000123-T1	OTHER	0.008375	0.991625	
H9P43_000124-T1	OTHER	0.002583	0.997417	
H9P43_000125-T1	OTHER	0.001813	0.998187	
H9P43_000126-T1	OTHER	0.002147	0.997853	
H9P43_000127-T1	OTHER	0.008235	0.991765	
H9P43_000128-T1	OTHER	0.001946	0.998054	
H9P43_000129-T1	OTHER	0.003610	0.996390	
H9P43_000130-T1	OTHER	0.005897	0.994103	
H9P43_000131-T1	OTHER	0.000680	0.999320	
H9P43_000132-T1	OTHER	0.006018	0.993982	
H9P43_000133-T1	OTHER	0.002761	0.997239	
H9P43_000134-T1	OTHER	0.000924	0.999076	
H9P43_000135-T1	OTHER	0.000299	0.999701	
H9P43_000136-T1	OTHER	0.069016	0.930984	
H9P43_000137-T1	SP(Sec/SPI)	0.999503	0.000497	CS pos: 22-23. VRA-DP. Pr: 0.9642
H9P43_000138-T1	OTHER	0.002092	0.997908	
H9P43_000139-T1	OTHER	0.000793	0.999207	
H9P43_000141-T1	OTHER	0.009427	0.990573	
H9P43_000142-T1	OTHER	0.001888	0.998112	
H9P43_000143-T1	OTHER	0.003585	0.996415	
H9P43_000144-T1	OTHER	0.000940	0.999060	
H9P43_000145-T1	OTHER	0.002146	0.997854	
H9P43_000146-T1	OTHER	0.001351	0.998649	
H9P43_000147-T1	OTHER	0.068241	0.931759	
H9P43_000148-T1	OTHER	0.003709	0.996291	
H9P43_000149-T1	OTHER	0.000625	0.999375	
H9P43_000150-T1	SP(Sec/SPI)	0.997581	0.002419	CS pos: 22-23. TEA-AP. Pr: 0.8184
H9P43_000151-T1	OTHER	0.003211	0.996789	
H9P43_000152-T1	OTHER	0.006920	0.993080	
H9P43_000153-T1	OTHER	0.004262	0.995738	
H9P43_000154-T1	OTHER	0.003211	0.996789	
H9P43_000155-T1	SP(Sec/SPI)	0.997581	0.002419	CS pos: 22-23. TEA-AP. Pr: 0.8184
H9P43_000156-T1	OTHER	0.001971	0.998029	
H9P43_000157-T1	OTHER	0.001253	0.998747	
H9P43_000158-T1	OTHER	0.000407	0.999593	
H9P43_000159-T1	OTHER	0.002471	0.997529	
H9P43_000160-T1	OTHER	0.060353	0.939647	
H9P43_000161-T1	OTHER	0.001888	0.998112	
H9P43_000162-T1	OTHER	0.048542	0.951458	
H9P43_000163-T1	OTHER	0.000334	0.999666	
H9P43_000164-T1	SP(Sec/SPI)	0.967422	0.032578	CS pos: 24-25. ARA-DA. Pr: 0.3933
H9P43_000165-T1	OTHER	0.000756	0.999244	
H9P43_000166-T1	SP(Sec/SPI)	0.895988	0.104012	CS pos: 27-28. VRA-AW. Pr: 0.6000
H9P43_000167-T1	OTHER	0.002320	0.997680	
H9P43_000168-T1	OTHER	0.001619	0.998381	
H9P43_000169-T1	SP(Sec/SPI)	0.996925	0.003075	CS pos: 22-23. VHA-WG. Pr: 0.8415
H9P43_000170-T1	OTHER	0.000823	0.999177	
H9P43_000171-T1	OTHER	0.000377	0.999623	
H9P43_000172-T1	OTHER	0.000800	0.999200	
H9P43_000173-T1	OTHER	0.003052	0.996948	
H9P43_000174-T1	OTHER	0.004931	0.995069	
H9P43_000175-T1	OTHER	0.000617	0.999383	
H9P43_000176-T1	OTHER	0.003008	0.996992	
H9P43_000177-T1	OTHER	0.000369	0.999631	
H9P43_000178-T1	OTHER	0.000493	0.999507	
H9P43_000179-T1	OTHER	0.001298	0.998702	
H9P43_000180-T1	OTHER	0.001352	0.998648	
H9P43_000181-T1	OTHER	0.002231	0.997769	
H9P43_000182-T1	OTHER	0.000368	0.999632	
H9P43_000183-T1	OTHER	0.002628	0.997372	
H9P43_000184-T1	OTHER	0.001583	0.998417	
H9P43_000185-T1	OTHER	0.000810	0.999190	
H9P43_000186-T1	OTHER	0.001770	0.998230	
H9P43_000187-T1	OTHER	0.002269	0.997731	
H9P43_000188-T1	OTHER	0.003407	0.996593	
H9P43_000189-T1	OTHER	0.402305	0.597695	
H9P43_000190-T1	OTHER	0.002979	0.997021	
H9P43_000191-T1	OTHER	0.001711	0.998289	
H9P43_000192-T1	SP(Sec/SPI)	0.989720	0.010280	CS pos: 21-22. AAA-FG. Pr: 0.6722
H9P43_000193-T1	OTHER	0.002634	0.997366	
H9P43_000194-T1	OTHER	0.002446	0.997554	
H9P43_000195-T1	OTHER	0.045834	0.954166	
H9P43_000196-T1	OTHER	0.002472	0.997528	
H9P43_000197-T1	OTHER	0.006788	0.993212	
H9P43_000198-T1	SP(Sec/SPI)	0.993460	0.006540	CS pos: 23-24. ATA-AT. Pr: 0.4978
H9P43_000199-T1	OTHER	0.026434	0.973566	
H9P43_000200-T1	OTHER	0.001251	0.998749	
H9P43_000201-T1	OTHER	0.001842	0.998158	
H9P43_000202-T1	OTHER	0.002222	0.997778	
H9P43_000203-T1	OTHER	0.050433	0.949567	
H9P43_000204-T1	SP(Sec/SPI)	0.997546	0.002454	CS pos: 26-27. AAA-YS. Pr: 0.7227
H9P43_000205-T1	SP(Sec/SPI)	0.999040	0.000960	CS pos: 18-19. ASA-AP. Pr: 0.8388
H9P43_000206-T1	OTHER	0.001202	0.998798	
H9P43_000207-T1	OTHER	0.001269	0.998731	
H9P43_000208-T1	OTHER	0.002852	0.997148	
H9P43_000209-T1	OTHER	0.001928	0.998072	
H9P43_000210-T1	OTHER	0.002891	0.997109	
H9P43_000211-T1	OTHER	0.004604	0.995396	
H9P43_000212-T1	OTHER	0.001490	0.998510	
H9P43_000213-T1	OTHER	0.002398	0.997602	
H9P43_000214-T1	OTHER	0.274797	0.725203	
H9P43_000215-T1	OTHER	0.002244	0.997756	
H9P43_000216-T1	OTHER	0.005133	0.994867	
H9P43_000217-T1	OTHER	0.002085	0.997915	
H9P43_000218-T1	OTHER	0.001598	0.998402	
H9P43_000219-T1	OTHER	0.001825	0.998175	
H9P43_000220-T1	OTHER	0.001928	0.998072	
H9P43_000221-T1	OTHER	0.001472	0.998528	
H9P43_000222-T1	OTHER	0.001700	0.998300	
H9P43_000223-T1	OTHER	0.001411	0.998589	
H9P43_000224-T1	OTHER	0.000262	0.999738	
H9P43_000225-T1	OTHER	0.003398	0.996602	
H9P43_000226-T1	OTHER	0.000619	0.999381	
H9P43_000227-T1	OTHER	0.000999	0.999001	
H9P43_000228-T1	OTHER	0.001925	0.998075	
H9P43_000229-T1	OTHER	0.001008	0.998992	
H9P43_000230-T1	OTHER	0.384477	0.615523	
H9P43_000231-T1	SP(Sec/SPI)	0.528729	0.471271	CS pos: 52-53. AHA-LP. Pr: 0.5044
H9P43_000232-T1	OTHER	0.000618	0.999382	
H9P43_000233-T1	OTHER	0.000810	0.999190	
H9P43_000234-T1	OTHER	0.000523	0.999477	
H9P43_000235-T1	OTHER	0.072301	0.927699	
H9P43_000236-T1	OTHER	0.001946	0.998054	
H9P43_000237-T1	OTHER	0.001825	0.998175	
H9P43_000238-T1	OTHER	0.000581	0.999419	
H9P43_000239-T1	OTHER	0.017011	0.982989	
H9P43_000240-T1	OTHER	0.001876	0.998124	
H9P43_000241-T1	SP(Sec/SPI)	0.974598	0.025402	CS pos: 24-25. VAG-HA. Pr: 0.5777
H9P43_000242-T1	SP(Sec/SPI)	0.999352	0.000648	CS pos: 23-24. VSA-QI. Pr: 0.8138
H9P43_000243-T1	OTHER	0.002497	0.997503	
H9P43_000244-T1	OTHER	0.019377	0.980623	
H9P43_000245-T1	OTHER	0.006826	0.993174	
H9P43_000246-T1	OTHER	0.002094	0.997906	
H9P43_000247-T1	OTHER	0.000709	0.999291	
H9P43_000248-T1	OTHER	0.000887	0.999113	
H9P43_000249-T1	OTHER	0.176559	0.823441	
H9P43_000250-T1	OTHER	0.001057	0.998943	
H9P43_000251-T1	OTHER	0.001603	0.998397	
H9P43_000252-T1	OTHER	0.002884	0.997116	
H9P43_000253-T1	OTHER	0.001551	0.998449	
H9P43_000254-T1	SP(Sec/SPI)	0.998960	0.001040	CS pos: 19-20. AAA-NP. Pr: 0.7846
H9P43_000255-T1	OTHER	0.001627	0.998373	
H9P43_000256-T1	OTHER	0.012682	0.987318	
H9P43_000257-T1	OTHER	0.002274	0.997726	
H9P43_000258-T1	OTHER	0.005439	0.994561	
H9P43_000259-T1	OTHER	0.071588	0.928412	
H9P43_000260-T1	OTHER	0.001673	0.998327	
H9P43_000261-T1	OTHER	0.001697	0.998303	
H9P43_000262-T1	OTHER	0.005439	0.994561	
H9P43_000263-T1	OTHER	0.002274	0.997726	
H9P43_000264-T1	OTHER	0.022566	0.977434	
H9P43_000265-T1	OTHER	0.012682	0.987318	
H9P43_000266-T1	OTHER	0.003512	0.996488	
H9P43_000267-T1	OTHER	0.002886	0.997114	
H9P43_000268-T1	OTHER	0.003800	0.996200	
H9P43_000269-T1	OTHER	0.000813	0.999187	
H9P43_000270-T1	OTHER	0.001579	0.998421	
H9P43_000271-T1	OTHER	0.002915	0.997085	
H9P43_000272-T1	OTHER	0.000871	0.999129	
H9P43_000273-T1	OTHER	0.006002	0.993998	
H9P43_000274-T1	OTHER	0.003834	0.996166	
H9P43_000275-T1	OTHER	0.000887	0.999113	
H9P43_000276-T1	OTHER	0.004966	0.995034	
H9P43_000277-T1	OTHER	0.003000	0.997000	
H9P43_000278-T1	OTHER	0.001083	0.998917	
H9P43_000279-T1	OTHER	0.000941	0.999059	
H9P43_000280-T1	OTHER	0.001969	0.998031	
H9P43_000281-T1	OTHER	0.006134	0.993866	
H9P43_000282-T1	OTHER	0.000875	0.999125	
H9P43_000283-T1	OTHER	0.001053	0.998947	
H9P43_000284-T1	OTHER	0.003763	0.996237	
H9P43_000285-T1	OTHER	0.001482	0.998518	
H9P43_000286-T1	OTHER	0.008308	0.991692	
H9P43_000287-T1	OTHER	0.001146	0.998854	
H9P43_000288-T1	OTHER	0.001431	0.998569	
H9P43_000289-T1	OTHER	0.009893	0.990107	
H9P43_000290-T1	OTHER	0.004904	0.995096	
H9P43_000291-T1	OTHER	0.000845	0.999155	
H9P43_000292-T1	OTHER	0.001969	0.998031	
H9P43_000293-T1	OTHER	0.000941	0.999059	
H9P43_000294-T1	OTHER	0.001083	0.998917	
H9P43_000295-T1	OTHER	0.003000	0.997000	
H9P43_000296-T1	OTHER	0.000841	0.999159	
H9P43_000297-T1	OTHER	0.003014	0.996986	
H9P43_000298-T1	OTHER	0.000940	0.999060	
H9P43_000299-T1	OTHER	0.007154	0.992846	
H9P43_000300-T1	OTHER	0.003294	0.996706	
H9P43_000301-T1	OTHER	0.015177	0.984823	
H9P43_000302-T1	OTHER	0.002417	0.997583	
H9P43_000303-T1	OTHER	0.001094	0.998906	
H9P43_000304-T1	OTHER	0.003382	0.996618	
H9P43_000305-T1	OTHER	0.000919	0.999081	
H9P43_000306-T1	OTHER	0.002677	0.997323	
H9P43_000307-T1	OTHER	0.002553	0.997447	
H9P43_000308-T1	OTHER	0.000320	0.999680	
H9P43_000309-T1	OTHER	0.000729	0.999271	
H9P43_000310-T1	OTHER	0.000486	0.999514	
H9P43_000311-T1	OTHER	0.000600	0.999400	
H9P43_000312-T1	OTHER	0.002088	0.997912	
H9P43_000313-T1	OTHER	0.011281	0.988719	
# SignalP-5.0	Organism: euk	Timestamp: 20220617153104
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_005372-T1	OTHER	0.001435	0.998565	
H9P43_005373-T1	OTHER	0.001419	0.998581	
H9P43_005374-T1	OTHER	0.001015	0.998985	
H9P43_005375-T1	OTHER	0.241354	0.758646	
H9P43_005376-T1	OTHER	0.003310	0.996690	
H9P43_005377-T1	SP(Sec/SPI)	0.991489	0.008511	CS pos: 32-33. ARA-AP. Pr: 0.9308
H9P43_005378-T1	OTHER	0.001395	0.998605	
H9P43_005379-T1	OTHER	0.001175	0.998825	
H9P43_005380-T1	OTHER	0.005077	0.994923	
H9P43_005381-T1	OTHER	0.000675	0.999325	
H9P43_005382-T1	OTHER	0.001698	0.998302	
H9P43_005383-T1	OTHER	0.001228	0.998772	
H9P43_005384-T1	OTHER	0.004113	0.995887	
H9P43_005385-T1	OTHER	0.001817	0.998183	
H9P43_005386-T1	OTHER	0.002350	0.997650	
H9P43_005387-T1	OTHER	0.001088	0.998912	
H9P43_005388-T1	OTHER	0.002211	0.997789	
H9P43_005389-T1	OTHER	0.000284	0.999716	
H9P43_005390-T1	OTHER	0.002662	0.997338	
H9P43_005391-T1	OTHER	0.002814	0.997186	
H9P43_005392-T1	OTHER	0.000202	0.999798	
H9P43_005393-T1	OTHER	0.001280	0.998720	
H9P43_005394-T1	OTHER	0.001008	0.998992	
H9P43_005395-T1	OTHER	0.000651	0.999349	
H9P43_005396-T1	OTHER	0.000507	0.999493	
H9P43_005397-T1	OTHER	0.022808	0.977192	
H9P43_005398-T1	OTHER	0.001145	0.998855	
H9P43_005399-T1	OTHER	0.002810	0.997190	
H9P43_005400-T1	OTHER	0.001818	0.998182	
H9P43_005401-T1	OTHER	0.000873	0.999127	
H9P43_005402-T1	OTHER	0.011266	0.988734	
H9P43_005403-T1	OTHER	0.000698	0.999302	
H9P43_005404-T1	OTHER	0.004524	0.995476	
H9P43_005405-T1	OTHER	0.001709	0.998291	
H9P43_005406-T1	OTHER	0.004041	0.995959	
H9P43_005407-T1	OTHER	0.002001	0.997999	
H9P43_005408-T1	OTHER	0.000576	0.999424	
H9P43_005409-T1	OTHER	0.050123	0.949877	
H9P43_005410-T1	OTHER	0.002410	0.997590	
H9P43_005411-T1	OTHER	0.000473	0.999527	
H9P43_005412-T1	OTHER	0.005183	0.994817	
H9P43_005413-T1	OTHER	0.001270	0.998730	
H9P43_005414-T1	SP(Sec/SPI)	0.800544	0.199456	CS pos: 31-32. AAA-FG. Pr: 0.3142
H9P43_005415-T1	OTHER	0.021675	0.978325	
H9P43_005416-T1	OTHER	0.001749	0.998251	
H9P43_005417-T1	OTHER	0.002783	0.997217	
H9P43_005418-T1	OTHER	0.001852	0.998148	
H9P43_005419-T1	OTHER	0.003819	0.996181	
H9P43_005420-T1	OTHER	0.002806	0.997194	
H9P43_005421-T1	OTHER	0.000558	0.999442	
H9P43_005422-T1	OTHER	0.008082	0.991918	
H9P43_005423-T1	SP(Sec/SPI)	0.998729	0.001271	CS pos: 21-22. VTA-AP. Pr: 0.6964
H9P43_005424-T1	SP(Sec/SPI)	0.975529	0.024471	CS pos: 24-25. VAA-LP. Pr: 0.2966
H9P43_005425-T1	OTHER	0.001266	0.998734	
H9P43_005426-T1	OTHER	0.008371	0.991629	
H9P43_005427-T1	OTHER	0.001090	0.998910	
H9P43_005428-T1	OTHER	0.179887	0.820113	
H9P43_005429-T1	OTHER	0.016734	0.983266	
H9P43_005430-T1	OTHER	0.000887	0.999113	
H9P43_005431-T1	OTHER	0.000826	0.999174	
H9P43_005432-T1	OTHER	0.000506	0.999494	
H9P43_005433-T1	OTHER	0.000635	0.999365	
H9P43_005434-T1	OTHER	0.000781	0.999219	
H9P43_005435-T1	OTHER	0.006698	0.993302	
H9P43_005436-T1	OTHER	0.000665	0.999335	
H9P43_005437-T1	OTHER	0.002525	0.997475	
H9P43_005438-T1	OTHER	0.000193	0.999807	
H9P43_005439-T1	OTHER	0.000506	0.999494	
H9P43_005440-T1	OTHER	0.001020	0.998980	
H9P43_005441-T1	SP(Sec/SPI)	0.999625	0.000375	CS pos: 22-23. ANA-QS. Pr: 0.9438
H9P43_005442-T1	SP(Sec/SPI)	0.997385	0.002615	CS pos: 26-27. VAA-QS. Pr: 0.7733
H9P43_005443-T1	OTHER	0.002248	0.997752	
H9P43_005444-T1	OTHER	0.000912	0.999088	
H9P43_005445-T1	OTHER	0.001720	0.998280	
H9P43_005446-T1	OTHER	0.002586	0.997414	
H9P43_005447-T1	OTHER	0.000599	0.999401	
H9P43_005448-T1	OTHER	0.007525	0.992475	
H9P43_005449-T1	OTHER	0.004699	0.995301	
H9P43_005450-T1	OTHER	0.041554	0.958446	
H9P43_005451-T1	OTHER	0.004539	0.995461	
H9P43_005452-T1	OTHER	0.000736	0.999264	
H9P43_005453-T1	OTHER	0.000880	0.999120	
H9P43_005454-T1	OTHER	0.000571	0.999429	
H9P43_005455-T1	OTHER	0.000626	0.999374	
H9P43_005456-T1	OTHER	0.001682	0.998318	
H9P43_005457-T1	OTHER	0.007567	0.992433	
H9P43_005458-T1	OTHER	0.000378	0.999622	
H9P43_005459-T1	OTHER	0.002527	0.997473	
H9P43_005460-T1	OTHER	0.003246	0.996754	
H9P43_005461-T1	OTHER	0.009747	0.990253	
H9P43_005462-T1	OTHER	0.001391	0.998609	
H9P43_005463-T1	OTHER	0.002121	0.997879	
H9P43_005464-T1	OTHER	0.000916	0.999084	
H9P43_005465-T1	OTHER	0.184236	0.815764	
H9P43_005466-T1	OTHER	0.012096	0.987904	
H9P43_005467-T1	OTHER	0.047490	0.952510	
H9P43_005468-T1	OTHER	0.000943	0.999057	
H9P43_005469-T1	OTHER	0.006806	0.993194	
H9P43_005470-T1	OTHER	0.002436	0.997564	
H9P43_005471-T1	OTHER	0.002436	0.997564	
H9P43_005472-T1	OTHER	0.006806	0.993194	
H9P43_005473-T1	OTHER	0.007321	0.992679	
H9P43_005474-T1	OTHER	0.010600	0.989400	
H9P43_005475-T1	OTHER	0.004126	0.995874	
H9P43_005476-T1	OTHER	0.002212	0.997788	
H9P43_005477-T1	OTHER	0.001926	0.998074	
H9P43_005478-T1	OTHER	0.006013	0.993987	
H9P43_005479-T1	OTHER	0.003337	0.996663	
H9P43_005480-T1	OTHER	0.000535	0.999465	
H9P43_005481-T1	OTHER	0.002156	0.997844	
H9P43_005482-T1	OTHER	0.003471	0.996529	
H9P43_005483-T1	OTHER	0.004242	0.995758	
H9P43_005484-T1	OTHER	0.074158	0.925842	
H9P43_005485-T1	OTHER	0.002376	0.997624	
H9P43_005486-T1	OTHER	0.000465	0.999535	
H9P43_005487-T1	OTHER	0.007279	0.992721	
H9P43_005488-T1	OTHER	0.001036	0.998964	
H9P43_005489-T1	OTHER	0.000596	0.999404	
H9P43_005490-T1	OTHER	0.002802	0.997198	
H9P43_005491-T1	OTHER	0.001558	0.998442	
H9P43_005492-T1	OTHER	0.005058	0.994942	
H9P43_005493-T1	OTHER	0.002559	0.997441	
H9P43_005494-T1	OTHER	0.002360	0.997640	
H9P43_005495-T1	OTHER	0.000473	0.999527	
H9P43_005496-T1	OTHER	0.023876	0.976124	
H9P43_005497-T1	OTHER	0.004633	0.995367	
H9P43_005498-T1	OTHER	0.002161	0.997839	
H9P43_005499-T1	OTHER	0.001105	0.998895	
H9P43_005500-T1	OTHER	0.030238	0.969762	
H9P43_005501-T1	OTHER	0.002861	0.997139	
H9P43_005502-T1	OTHER	0.003090	0.996910	
H9P43_005503-T1	OTHER	0.000527	0.999473	
H9P43_005504-T1	OTHER	0.001673	0.998327	
H9P43_005505-T1	OTHER	0.008995	0.991005	
H9P43_005506-T1	OTHER	0.001275	0.998725	
H9P43_005507-T1	OTHER	0.002116	0.997884	
H9P43_005508-T1	OTHER	0.000436	0.999564	
H9P43_005509-T1	OTHER	0.007165	0.992835	
H9P43_005510-T1	OTHER	0.000750	0.999250	
H9P43_005511-T1	OTHER	0.000627	0.999373	
H9P43_005512-T1	OTHER	0.002564	0.997436	
H9P43_005513-T1	SP(Sec/SPI)	0.888956	0.111044	CS pos: 23-24. VLA-AP. Pr: 0.6078
H9P43_005514-T1	OTHER	0.008155	0.991845	
H9P43_005515-T1	OTHER	0.025377	0.974623	
H9P43_005516-T1	OTHER	0.000959	0.999041	
H9P43_005517-T1	OTHER	0.002903	0.997097	
H9P43_005518-T1	OTHER	0.021654	0.978346	
H9P43_005519-T1	SP(Sec/SPI)	0.934826	0.065174	CS pos: 29-30. AHA-SQ. Pr: 0.7495
H9P43_005520-T1	OTHER	0.001726	0.998274	
H9P43_005521-T1	SP(Sec/SPI)	0.994788	0.005212	CS pos: 28-29. VAA-AS. Pr: 0.3088
H9P43_005522-T1	OTHER	0.005996	0.994004	
H9P43_005523-T1	OTHER	0.000778	0.999222	
H9P43_005524-T1	OTHER	0.039943	0.960057	
H9P43_005525-T1	SP(Sec/SPI)	0.985558	0.014442	CS pos: 18-19. VEA-KP. Pr: 0.9232
H9P43_005526-T1	SP(Sec/SPI)	0.999055	0.000945	CS pos: 26-27. AEA-KP. Pr: 0.7535
H9P43_005527-T1	OTHER	0.003186	0.996814	
H9P43_005528-T1	OTHER	0.001077	0.998923	
H9P43_005529-T1	SP(Sec/SPI)	0.997231	0.002769	CS pos: 21-22. ATA-AS. Pr: 0.7388
H9P43_005530-T1	SP(Sec/SPI)	0.995376	0.004624	CS pos: 35-36. VAA-QG. Pr: 0.5571
H9P43_005531-T1	OTHER	0.002396	0.997604	
H9P43_005532-T1	OTHER	0.003309	0.996691	
H9P43_005533-T1	OTHER	0.002475	0.997525	
H9P43_005534-T1	OTHER	0.001309	0.998691	
H9P43_005535-T1	OTHER	0.002116	0.997884	
H9P43_005536-T1	OTHER	0.000884	0.999116	
H9P43_005537-T1	OTHER	0.000600	0.999400	
H9P43_005538-T1	OTHER	0.002165	0.997835	
H9P43_005539-T1	OTHER	0.000419	0.999581	
H9P43_005540-T1	OTHER	0.003045	0.996955	
H9P43_005541-T1	OTHER	0.000327	0.999673	
H9P43_005542-T1	OTHER	0.001103	0.998897	
H9P43_005543-T1	OTHER	0.035835	0.964165	
H9P43_005544-T1	OTHER	0.000304	0.999696	
H9P43_005545-T1	OTHER	0.014866	0.985134	
H9P43_005546-T1	OTHER	0.001061	0.998939	
H9P43_005547-T1	OTHER	0.000541	0.999459	
H9P43_005548-T1	OTHER	0.004515	0.995485	
H9P43_005549-T1	OTHER	0.001203	0.998797	
H9P43_005550-T1	OTHER	0.000403	0.999597	
H9P43_005551-T1	OTHER	0.000332	0.999668	
H9P43_005552-T1	OTHER	0.002872	0.997128	
H9P43_005553-T1	OTHER	0.000714	0.999286	
H9P43_005554-T1	OTHER	0.001481	0.998519	
H9P43_005555-T1	OTHER	0.004186	0.995814	
H9P43_005556-T1	SP(Sec/SPI)	0.995389	0.004611	CS pos: 21-22. ASA-SP. Pr: 0.8810
H9P43_005557-T1	OTHER	0.002079	0.997921	
H9P43_005558-T1	OTHER	0.046257	0.953743	
H9P43_005559-T1	OTHER	0.001516	0.998484	
H9P43_005560-T1	OTHER	0.000712	0.999288	
H9P43_005561-T1	OTHER	0.001790	0.998210	
H9P43_005562-T1	OTHER	0.001251	0.998749	
H9P43_005563-T1	OTHER	0.000731	0.999269	
H9P43_005564-T1	OTHER	0.002756	0.997244	
H9P43_005565-T1	OTHER	0.030847	0.969153	
H9P43_005566-T1	OTHER	0.004237	0.995763	
H9P43_005567-T1	OTHER	0.000209	0.999791	
H9P43_005568-T1	OTHER	0.001018	0.998982	
H9P43_005569-T1	OTHER	0.003284	0.996716	
H9P43_005570-T1	OTHER	0.011172	0.988828	
H9P43_005571-T1	OTHER	0.262136	0.737864	
H9P43_005572-T1	OTHER	0.001603	0.998397	
H9P43_005573-T1	OTHER	0.001327	0.998673	
H9P43_005574-T1	OTHER	0.002046	0.997954	
H9P43_005575-T1	OTHER	0.001322	0.998678	
