# BUSCO version is: 5.3.2 
# The lineage dataset is: fungi_odb10 (Creation date: 2020-08-05, number of genomes: 549, number of BUSCOs: 758)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
452759at4751	Complete	c_be_22_1	2359684	2360166	+	123.0	98	https://www.orthodb.org/v10?query=452759at4751	Translation initiation factor 1A (eIF-1A)
452947at4751	Missing
453693at4751	Complete	c_be_22_10	1265418	1265828	-	173.0	114	https://www.orthodb.org/v10?query=453693at4751	Ribosomal protein L23/L15e core domain superfamily
453909at4751	Complete	c_be_22_17	104713	105658	-	142.1	175	https://www.orthodb.org/v10?query=453909at4751	Histidine protein methyltransferase 1
454746at4751	Complete	c_be_22_1	1860119	1860511	+	33.1	37	https://www.orthodb.org/v10?query=454746at4751	SNF7 family protein
454840at4751	Fragmented	c_be_22_4	1697373	1698263	+	153.9	144	https://www.orthodb.org/v10?query=454840at4751	Type 2A phosphatase activator TIP41
455110at4751	Complete	c_be_22_7	1218270	1218692	-	78.4	63	https://www.orthodb.org/v10?query=455110at4751	Iron-sulfur cluster assembly protein
456963at4751	Fragmented	c_be_22_4	1322783	1323064	-	73.5	77	https://www.orthodb.org/v10?query=456963at4751	Multiprotein-bridging factor 1
457161at4751	Complete	c_be_22_6	1652177	1652743	-	190.2	152	https://www.orthodb.org/v10?query=457161at4751	Zinc finger, CCCH-type
457544at4751	Missing
457951at4751	Complete	c_be_22_2	2776932	2777354	+	165.9	127	https://www.orthodb.org/v10?query=457951at4751	ribosomal protein L13
458554at4751	Complete	c_be_22_4	1688064	1688615	-	80.5	106	https://www.orthodb.org/v10?query=458554at4751	Trafficking protein particle complex subunit 2
458980at4751	Complete	c_be_22_11	1332309	1333248	+	239.4	181	https://www.orthodb.org/v10?query=458980at4751	Pre-mRNA-splicing factor 18
459844at4751	Complete	c_be_22_9	1719800	1720363	-	139.8	129	https://www.orthodb.org/v10?query=459844at4751	Adenylate kinase isoenzyme 6 homolog
461238at4751	Complete	c_be_22_5	751631	752034	-	62.7	64	https://www.orthodb.org/v10?query=461238at4751	Transcription elongation factor SPT4
461919at4751	Complete	c_be_22_6	1340027	1341197	-	73.0	156	https://www.orthodb.org/v10?query=461919at4751	Peroxisomal biogenesis factor 2
464711at4751	Complete	c_be_22_4	639375	639851	+	116.1	101	https://www.orthodb.org/v10?query=464711at4751	Mitochondrial import inner membrane translocase subunit TIM23
464772at4751	Complete	c_be_22_1	2459402	2459978	-	232.0	171	https://www.orthodb.org/v10?query=464772at4751	DUF572-domain-containing protein
464897at4751	Complete	c_be_22_6	2317	2854	-	71.6	80	https://www.orthodb.org/v10?query=464897at4751	RNA polymerase
465849at4751	Complete	c_be_22_3	1256742	1257131	-	144.7	100	https://www.orthodb.org/v10?query=465849at4751	ribosomal protein S12
467311at4751	Complete	c_be_22_17	82250	82828	+	57.1	77	https://www.orthodb.org/v10?query=467311at4751	5-formyltetrahydrofolate cyclo-ligase
467847at4751	Complete	c_be_22_10	865200	865691	-	91.9	106	https://www.orthodb.org/v10?query=467847at4751	AMMECR1
467959at4751	Complete	c_be_22_2	2088410	2088835	-	100.9	78	https://www.orthodb.org/v10?query=467959at4751	Pre-mRNA-splicing factor ISY1
468195at4751	Complete	c_be_22_1	492604	492948	+	38.3	54	https://www.orthodb.org/v10?query=468195at4751	Signal peptidase subunit 3
468224at4751	Missing
468408at4751	Complete	c_be_22_4	2174142	2175240	-	226.2	275	https://www.orthodb.org/v10?query=468408at4751	Vacuolar fusion protein MON1
469452at4751	Complete	c_be_22_10	1054606	1055025	+	114.1	93	https://www.orthodb.org/v10?query=469452at4751	Ribosomal protein S5 domain 2-type fold
470813at4751	Complete	c_be_22_12	229142	229934	+	207.1	140	https://www.orthodb.org/v10?query=470813at4751	SUMO-conjugating enzyme ubc9
471205at4751	Complete	c_be_22_10	1014643	1014876	-	34.7	36	https://www.orthodb.org/v10?query=471205at4751	histone-fold-containing protein
473814at4751	Missing
474125at4751	Complete	c_be_22_1	4914525	4915566	+	42.2	101	https://www.orthodb.org/v10?query=474125at4751	Lunapark domain
474320at4751	Complete	c_be_22_3	1517406	1517949	-	72.1	66	https://www.orthodb.org/v10?query=474320at4751	H/ACA ribonucleoprotein complex subunit 2
474374at4751	Complete	c_be_22_5	1307952	1308320	+	119.8	96	https://www.orthodb.org/v10?query=474374at4751	Ribosomal protein S10
477057at4751	Complete	c_be_22_11	24269	24834	-	48.7	124	https://www.orthodb.org/v10?query=477057at4751	translation machinery-associated protein 16
477122at4751	Missing
481052at4751	Complete	c_be_22_10	857971	858754	+	127.7	154	https://www.orthodb.org/v10?query=481052at4751	Ribulose-phosphate 3-epimerase
482337at4751	Missing
483049at4751	Missing
483370at4751	Complete	c_be_22_7	598915	599454	+	58.9	59	https://www.orthodb.org/v10?query=483370at4751	Ribosomal protein L27
483390at4751	Complete	c_be_22_14	976863	977483	-	139.8	97	https://www.orthodb.org/v10?query=483390at4751	V-type proton ATPase subunit F
484080at4751	Complete	c_be_22_10	1281665	1282422	-	65.7	137	https://www.orthodb.org/v10?query=484080at4751	SNARE
484323at4751	Missing
484805at4751	Complete	c_be_22_3	473060	473671	-	94.9	163	https://www.orthodb.org/v10?query=484805at4751	Pre-mRNA-splicing factor syf2
485650at4751	Complete	c_be_22_5	1145857	1146539	+	123.6	104	https://www.orthodb.org/v10?query=485650at4751	Ribosomal protein L7/L12
485702at4751	Fragmented	c_be_22_8	1474170	1474826	+	122.3	119	https://www.orthodb.org/v10?query=485702at4751	translocation protein
488348at4751	Complete	c_be_22_9	29649	30196	-	116.6	76	https://www.orthodb.org/v10?query=488348at4751	LSM domain, eukaryotic/archaea-type
488426at4751	Fragmented	c_be_22_4	1398556	1398909	+	73.2	85	https://www.orthodb.org/v10?query=488426at4751	Pre-mRNA-splicing factor cwc15
488857at4751	Complete	c_be_22_6	936131	936574	+	74.9	100	https://www.orthodb.org/v10?query=488857at4751	Clathrin light chain
490662at4751	Complete	c_be_22_1	4713985	4714401	-	78.4	33	https://www.orthodb.org/v10?query=490662at4751	Frataxin
490719at4751	Complete	c_be_22_8	1477164	1477928	+	114.8	140	https://www.orthodb.org/v10?query=490719at4751	thioredoxin-like protein
492591at4751	Missing
493358at4751	Complete	c_be_22_15	85719	86048	+	112.4	72	https://www.orthodb.org/v10?query=493358at4751	40S ribosomal protein S26
494427at4751	Complete	c_be_22_4	1758165	1758491	-	158.2	102	https://www.orthodb.org/v10?query=494427at4751	Cytochrome c oxidase subunit 6, mitochondrial
497024at4751	Complete	c_be_22_3	533456	533833	+	80.0	59	https://www.orthodb.org/v10?query=497024at4751	Zinc finger C2H2-type
